 5689 akhilesh  20   0    4200    672    592 S  13.0  0.0   2:10.69 a.out
 5689 akhilesh  20   0    4200    672    592 R  16.0  0.0   2:10.85 a.out
 5689 akhilesh  20   0    4200    672    592 S  13.0  0.0   2:10.98 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   2:11.12 a.out
 5689 akhilesh  20   0    4200    672    592 S  13.0  0.0   2:11.25 a.out
 5689 akhilesh  20   0    4200    672    592 R  15.0  0.0   2:11.40 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   2:11.54 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   2:11.68 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   2:11.82 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   2:11.96 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   2:12.11 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   2:12.25 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   2:12.39 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   2:12.53 a.out
 5689 akhilesh  20   0    4200    672    592 R  14.0  0.0   2:12.67 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   2:12.82 a.out
 5689 akhilesh  20   0    4200    672    592 R  14.0  0.0   2:12.96 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   2:13.11 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   2:13.26 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   2:13.41 a.out
 5689 akhilesh  20   0    4200    672    592 R  16.0  0.0   2:13.57 a.out
 5689 akhilesh  20   0    4200    672    592 S  12.0  0.0   2:13.69 a.out
